Year,Month,EFPG_name,EFPG_code,Metroregion_name,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS
2018,2,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,14621573,2135911237,9289001,1290611071,1311,0.685,0.0166,0.72,0.992550862
2018,3,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,15045200,2139277420,9763526,1326208730,1313,0.703,0.0195,0.736,1.013528915
2018,4,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,14414349,2071791915,9451469,1293844062,1314,0.696,0.0181,0.73,1.003411873
2018,5,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,14220974,2030467271,9225616,1249813519,1307,0.7,0.0202,0.738,1.014311903
2018,6,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,14307304,2064575961,9128884,1263728746,1309,0.693,0.0212,0.722,0.985076007
2018,7,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,14177575,1956630065,9289843,1226779796,1315,0.725,0.0190,0.757,1.017422684
2018,8,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,14572432,1972656148,9769867,1276187175,1313,0.739,0.0120,0.766,1.022907391
2018,9,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,13806308,1864749759,9012269,1179862254,1305,0.74,0.0099,0.764,1.025480473
2018,10,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,14805148,2029927652,9645197,1282103701,1301,0.729,0.0105,0.752,1.000584667
2018,11,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,13371759,1810051856,8743969,1150284482,1298,0.739,0.0147,0.76,1.031288462
2018,12,Whole-grain breakfast cereal,74000,Chicago-Naperville-Elgin  IL-IN-WI,16980,12641526,1717528041,8359048,1108962651,1290,0.736,0.0134,0.754,1.032143135
2012,1,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,11278143,1665709935,8904186,1333682945,1069,0.677,0.0025,0.668,0.976328993
2012,2,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,10228181,1525113844,8364634,1272177994,1060,0.671,0.0035,0.658,0.973686411
2012,3,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,10578095,1587456255,8790712,1341468771,1056,0.666,0.0029,0.655,0.968200495
2012,4,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9695812,1419286989,8074882,1196804019,1059,0.683,0.0028,0.675,0.990476391
2012,5,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9884947,1455765867,8325860,1238807648,1060,0.679,0.0026,0.672,0.984031418
2012,6,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9516263,1402352845,8021893,1198015705,1058,0.679,0.0025,0.67,0.989716246
2012,7,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9941906,1471250042,8409985,1260688043,1062,0.676,0.0025,0.667,0.990800646
2012,8,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,10616684,1586958132,9091051,1376165001,1055,0.669,0.0030,0.661,0.972363001
2012,9,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9473377,1401425048,8147173,1219073707,1045,0.676,0.0027,0.668,0.976677154
2012,10,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9578740,1406301557,8234417,1226571474,1047,0.681,0.0030,0.671,0.985491252
2012,11,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8803036,1295456089,7582854,1128938284,1047,0.68,0.0028,0.672,0.978804175
2012,12,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,10298614,1518339348,8752230,1311728417,1062,0.678,0.0030,0.667,0.981604486
2013,1,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9802401,1447112906,8199223,1245164732,1019,0.677,0.0033,0.658,0.974169662
2013,2,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8838662,1304523967,7346679,1112977620,1025,0.678,0.0033,0.66,0.976730094
2013,3,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9736760,1420545248,8072360,1207558922,1025,0.685,0.0030,0.668,0.998664847
2013,4,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9359240,1371298351,7667352,1156512204,1034,0.683,0.0029,0.663,0.98772272
2013,5,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9133374,1327812231,7540538,1126685405,1029,0.688,0.0028,0.669,1.004440763
2013,6,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8840185,1279150253,7323100,1088578247,1029,0.691,0.0029,0.673,1.002168953
2013,7,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9469189,1369610402,7841686,1165820889,1032,0.691,0.0028,0.673,0.991093139
2013,8,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9942898,1456461291,8287010,1254691685,1039,0.683,0.0036,0.66,0.978513092
2013,9,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9098016,1319852426,7507045,1115046832,1041,0.689,0.0028,0.673,0.973950704
2013,10,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9302137,1353194244,7691079,1147315222,1038,0.687,0.0029,0.67,0.974272768
2013,11,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8555053,1244669334,7016631,1045235086,1035,0.687,0.0027,0.671,0.984060197
2013,12,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8578368,1245602577,7057911,1054031968,1033,0.689,0.0030,0.67,0.992646726
2014,1,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9890977,1432837711,8045007,1193122009,1075,0.69,0.0043,0.674,0.977716888
2014,2,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8738223,1258186766,7234418,1067548831,1078,0.695,0.0030,0.678,0.989637738
2014,3,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,9634111,1404410614,8030026,1204570747,1087,0.686,0.0035,0.667,0.980336065
2014,4,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8804466,1264090946,7263966,1066444852,1081,0.697,0.0025,0.681,0.984501601
2014,5,Whole-grain breakfast cereal,74000,Dallas-Fort Worth-Arlington  TX,19100,8764035,1255222474,7238862,1062665093,1076,0.698,0.0025,0.681,0.986938874
